Score Train RMSE Percent,Initial Urban Land,Urban Expansion Adjustment Time,Soil Protection Factor,Spatial Planing Factor,Urban Population Density,Reference Initial Land Demand per Capita,Housing Preference Share Alpha,Long Run Transport Cost per km,RMSE Error Percent,MAE Error Percent,Max Absolute Error Percent,Mean Error Percent
1.6302869752275224,154818.026199286,14.103726684297095,0.42061485882851385,0.8650424030091234,1463.1832365115292,0.00033463023816512644,0.16304659798166807,0.3740982447783072,1.6302869752275224,1.4161336219380427,3.2120174661906593,-0.088553221232626
1.6305997715694462,154354.84440724156,12.237955905666672,0.23801502466657595,0.9744109227592738,2367.7261699576384,0.0005610774526974846,0.11515420576514385,0.37817856681977946,1.6305997715694462,1.4455393918486024,2.9032296048277058,-0.3787901659691741
1.6316853007257563,154840.5524641268,15.532478655289637,0.5549018313435246,0.8219980150363966,1879.5122155111753,0.0006948078969771772,0.11525376055542058,0.36524955129091247,1.6316853007257563,1.285304639546848,3.7289618066565957,0.50947868854989
1.6326811481442394,154798.22305667348,19.90978139364092,0.6317888068852601,0.8682734598860335,1879.5122155111753,0.00044006377981304723,0.15190054946463005,0.3655635407995712,1.6326811481442394,1.4419740008639916,3.1988153711156535,-0.5242753964097729
1.6334096598229557,153895.9537052108,19.07031984384395,0.6137045880260582,0.9531108143934461,1927.8339324523454,0.0006272193221873845,0.15131767601496887,0.355476313759604,1.6334096598229557,1.3494667031721812,3.8305110386955263,0.19593169409123687
1.633825670591517,153652.83448885652,18.114313892876314,0.4730181082047893,1.176539025104204,1767.1039463225884,0.0006479251200156214,0.10537960049374491,0.35262004723392876,1.633825670591517,1.330942972062702,3.9450115615316133,0.2532981596137491
1.6339241097698969,154122.7536499586,18.972630885985193,0.7412862499314554,1.239247797100659,2237.365310866683,0.0007057906165170952,0.11838926258537462,0.3532848075260092,1.6339241097698969,1.302035610802444,3.9473984989912094,0.4030423406173041
1.6345013969791153,154268.90846564245,18.696841558228282,0.32860512266107833,0.9813445380200811,1468.7670024178678,0.0006119260275260685,0.10887639549578304,0.36498762812472274,1.6345013969791153,1.4491143147301466,2.845938977094969,-0.6980851159860579
1.6353593370704584,154658.74547333544,19.45569429488887,0.11523793346394784,1.220601197903117,1486.3606322790613,0.0007186991990281073,0.10433077450481677,0.35213856099821145,1.6353593370704584,1.2621655874318902,3.882211056048089,0.6174248787205221
1.6356853068007904,154400.54624059194,18.897078082446836,0.6782442167122879,0.8427711293284319,1378.5962318984516,0.0006034285844888725,0.1788342588310572,0.35890387408689306,1.6356853068007904,1.3379999255232167,3.776780803737876,0.30697461421158395
1.6361350522712845,154927.4948543422,15.148913465598548,0.7058696172835444,1.06902256656216,2172.0819522211423,0.0005739788059289377,0.18190818405593503,0.3743811354800094,1.6361350522712845,1.4398007043447045,3.2849965695614616,-0.2218388376093375
1.6362997749667254,154124.55109445445,16.997971302730623,0.766479532739588,0.8029835322155419,1564.3859366758809,0.0003609441665873124,0.15985074724698148,0.36764263737704445,1.6362997749667254,1.4637400660654811,2.7497007296363005,-0.5298862508748629
1.636887424204692,154602.16995214857,19.60273963263939,0.6673306903301655,1.0359106585738171,2233.358104389638,0.0003184972629530112,0.22186603501944469,0.3592954938592598,1.636887424204692,1.3471840340267216,3.67765543947672,0.29348739530092366
1.6376792307225707,154468.3935297868,17.705042625651647,0.7901576900575703,1.2739296162552247,2140.4647106520024,0.0005451339409939965,0.10772564895271132,0.35615554835060276,1.6376792307225707,1.2899899979684066,3.9080802146983182,0.5132125540229981
1.637792203514028,153502.42868895482,15.812681248995698,0.3685673260411033,0.8584735019027051,1599.1021717911942,0.0005842356468926426,0.1467161130281741,0.36513272291766036,1.637792203514028,1.444686268128722,3.151224260067862,-0.30502438844481433
1.6387020939120507,154745.64287485147,19.479599366430975,0.38320374607425617,1.08614796014737,1831.2276106158536,0.0007675173516130822,0.183735397793658,0.35900376141147344,1.6387020939120507,1.312336914168122,3.758788893445407,0.4368461081888418
1.639084416002426,154592.2276877167,19.81510937413479,0.6317888068852601,1.1192807725783611,1879.5122155111753,0.00044006377981304723,0.11525376055542058,0.35142889799007304,1.639084416002426,1.2814212763946324,3.8931066869831326,0.5567436451841131
1.6392537759482162,154822.60675930404,17.92041672088314,0.2490141388784772,0.8084261505046945,1221.4468683827727,0.0006905315408688851,0.11587280207413048,0.36964084214114823,1.6392537759482162,1.4467650499560496,3.215071172869357,-0.5595746730182153
1.6393261253220555,154777.16528176187,19.187676034933773,0.6548776307947648,1.2822375216094137,2107.8353906636494,0.0003061915628920506,0.14935493296479552,0.35679708370864793,1.6393261253220555,1.2978305528003649,3.7772583581160437,0.48648163592863325
1.6399952193500218,154797.51787231193,19.95977750039042,0.6004138731456042,0.8320740704163909,1530.411385512944,0.0006559166180942961,0.10917489653080654,0.3650598640885807,1.6399952193500218,1.443562394635394,3.1983452482079544,-0.6061500584476763
1.6400095284830833,154995.47124694454,19.678176537815173,0.6138175264486099,0.9738447519608322,2001.1684024912583,0.0005949214179336514,0.10093244057604277,0.36578317540915795,1.6400095284830833,1.4324710453117226,3.330314164629691,-0.5583708632755753
1.6401365467589328,154152.26111642088,12.471725301274441,0.5675758370099375,1.2166977213177441,1889.7323207856725,0.0006239043990109557,0.13171842869450462,0.3759110437146288,1.6401365467589328,1.4378413309218636,2.993765155084872,-0.22545206862941713
1.6405006891499732,154477.11595050874,19.137253797020787,0.5668767549443019,0.9777140937452312,1462.1588301507613,0.0007108560026438299,0.11207412422145496,0.35318534851198596,1.6405006891499732,1.283330610930839,3.9375998490518627,0.547632132561259
1.641183794697449,154516.79631200887,14.20923777178923,0.24840417987954766,0.9705976021024765,1845.308171746625,0.00047944483467417167,0.13726151321765642,0.37487120008949515,1.641183794697449,1.4615534628951503,3.0111975413392456,-0.4275124164264841
1.642085188338861,154120.09939264358,17.017820556332055,0.5072433920079923,1.0317844236387463,1460.095447250912,0.0006803642735277902,0.10159773340030731,0.35650733495142073,1.642085188338861,1.302045200376965,3.9901056205936007,0.4408123750407118
1.643044390441995,154373.6365303166,19.388172371619113,0.7331666272983955,0.8413365069492993,1585.550747388291,0.0007624264416204366,0.24551810293809703,0.3605248236014926,1.643044390441995,1.3658500858357105,3.700983825137568,0.20635176735079552
1.6436092496718375,154342.5390237016,19.333467196337423,0.7975723813238584,1.040478230367583,1298.6628238684334,0.0005918467982429434,0.19137787598629868,0.35812013976199475,1.6436092496718375,1.3460321071185222,3.811606733512897,0.29254207950248035
1.6436468086461216,154585.36195623188,19.614291652297535,0.32708336424855555,0.9911597668066856,1575.6212938317276,0.0006329135117360547,0.1675312174731495,0.35687899355603564,1.6436468086461216,1.3131930425924778,3.8425613157938145,0.43502453360672655
1.6445610450486925,154916.97674339975,19.64395817376623,0.6443072923092739,0.941311884831656,1790.8072098494106,0.0005027225183959277,0.15455044875824958,0.3568987223207576,1.6445610450486925,1.2854204826652742,3.767943483105227,0.5404646221253496
1.6446343247636024,154894.74418898838,18.02635975957551,0.7169866060328894,1.0892968335213211,1846.7214663541195,0.0005895730250115002,0.10912661983161376,0.35714631125763974,1.6446343247636024,1.2657759818893963,3.8170161674742054,0.6320699960289717
1.6453927828728094,153935.94712731708,18.308052059699097,0.21125390757740017,1.0152849892767712,1521.3477006618966,0.00052008347377425,0.16462687847682844,0.3581677708527288,1.6453927828728094,1.369722796219745,3.806915971246582,0.15740727210405794
1.6466946559401907,154462.3341027021,18.435912227313622,0.7769030161246052,1.1567883884238206,1324.127893269658,0.0006803642735277902,0.22940801708771055,0.36242324730413933,1.6466946559401907,1.3683359552445133,3.687799906294921,0.22136439894174345
1.6481022472212508,154896.06895087642,19.4743864141086,0.34522012959563275,0.9911597668066856,1768.1612831810621,0.0005318616524418993,0.2332486573435026,0.36102297038031356,1.6481022472212508,1.335677532721882,3.6695413998789013,0.38883874128137835
1.6485209456112335,153649.63068817675,19.405298134398116,0.16853139369225423,0.8621535539801342,1927.0597788684668,0.000645377589410364,0.10320193907943914,0.3601980239593339,1.6485209456112335,1.4766655594411353,2.433087125451168,-0.827941685025916
1.6489500118169889,154396.4861141978,19.693276630720803,0.7527033965328587,1.2540548848561228,1796.4165993196118,0.0006881520172211187,0.1682929098086851,0.3561325006349667,1.6489500118169889,1.3234983939719398,3.901936931330486,0.394023246282303
1.6494226812682844,154708.12134880116,18.88751748877072,0.5948175454897107,1.1513081195113264,1341.3772196861828,0.000735045496688978,0.17540884111549934,0.3596654757329244,1.6494226812682844,1.3181426549657347,3.816552506613781,0.4459096990957767
1.649805052508476,154702.49904720028,19.553695797799776,0.2375216186504116,1.1667024452691641,1290.7648967355904,0.0007520458035630576,0.2293314262123737,0.3603119343501264,1.649805052508476,1.3413117510413592,3.7529774381515217,0.3666551643406172
1.6509501713038508,153240.5367249503,19.73765340889822,0.5263357805874321,1.0152849892767712,1505.7950389260332,0.0006104869408987898,0.188664627658998,0.35700422922218744,1.6509501713038508,1.4604053853617867,3.091656282225003,-0.40197917853252574
1.6518231349174048,154671.07636035574,19.535485765479514,0.3754294877929432,1.1240468581191623,1432.0767734552219,0.0007860521726748197,0.16046627961361576,0.35709421153736404,1.6518231349174048,1.3029472916687215,3.8797004270899134,0.49868096895845765
1.6527162084885088,154445.9856030053,17.631202900833905,0.5735786015562887,1.1635157002186076,1634.5987067746332,0.0007302114760212031,0.11116451216311421,0.357014608212227,1.6527162084885088,1.2965706362199447,3.9782623503914443,0.5349201423572909
1.6527639053320666,154660.21395734575,14.737622949080835,0.7046198139023976,1.0499950855156122,1760.7033305269604,0.000716414566379723,0.16647883810345526,0.3753164131435962,1.6527639053320666,1.4705551300394035,3.106809304897169,-0.38256294551627884
1.654368761573331,154065.7268558917,17.349051917879176,0.6391943383773643,1.0121777948633734,1316.3886665959103,0.0006109168635374576,0.20612909912893332,0.36339515560703084,1.654368761573331,1.396158445165364,3.649450497428469,0.05610898320058679
1.654979654535298,154122.7536499586,19.585829110510304,0.4154080579038183,1.1155432004398915,1818.3470081110859,0.00043036053098412534,0.12674251758002725,0.3514865420472973,1.654979654535298,1.3190911135414587,4.008900855361389,0.4033798309385103
1.6567639173585726,154175.34992916128,19.45359382482093,0.4187093316415751,1.0747360098746908,1404.0638108873716,0.000655549401073511,0.11045058502198363,0.35061021035441864,1.6567639173585726,1.3034357943695145,4.053491053367774,0.49212419754835024
1.6571446388073903,154568.03355201212,18.973235673094706,0.6899821674938196,0.9041596133565087,1893.8859419693113,0.0006537980886522961,0.19413897096464477,0.35963583739344174,1.6571446388073903,1.3408962447024446,3.847344353651352,0.3805613077594242
1.6573557683250066,153790.0552361213,13.723434595928305,0.3770197739836598,1.106478025228874,1992.0207433542303,0.0006194810668878288,0.1435823924629681,0.3723014830629388,1.6573557683250066,1.4695939876954813,2.919635591191582,-0.3664473519966934
1.6578268710746815,154628.530102745,19.60077204649595,0.218216118583326,1.2633713480258595,2066.9917285161873,0.000727265944101816,0.13193350314678248,0.35437954063088684,1.6578268710746815,1.2939025418331094,3.9508575218331483,0.5668099581409191
1.6579363819795225,154693.5495039371,18.84890113968331,0.7432803470637581,1.2116880266831866,1743.1452241142933,0.00030226316386485825,0.1667513567601073,0.3582317278769787,1.6579363819795225,1.3239089716428956,3.849362311101868,0.45048826149653587
1.6586671454691229,153149.1105747337,19.07784276462607,0.4839682213601022,0.9920984682762618,1947.5454428654352,0.000677781148244138,0.12106106823230527,0.35858798160833594,1.6586671454691229,1.491194287389171,2.397987673408281,-0.7839727264807806
1.6587937751706565,154576.51589480328,19.442124153540924,0.44358680197339523,1.0455454545044127,1748.903036480503,0.0005506055565774233,0.10370525988408082,0.3508223103880239,1.6587937751706565,1.2804565577277678,3.9867973494800353,0.6234113484530226
1.6588336912692883,154927.4948543422,15.148913465598548,0.5620274979503161,1.039113707712874,1625.121562318881,0.00036610381052925277,0.19298681492644634,0.3743811354800094,1.6588336912692883,1.4651533362549067,3.2849965695614616,-0.26209572495541567
1.6590986777889458,154595.31245529564,19.427280303498314,0.6529660356722629,1.1344146798996755,1476.8323962388079,0.0005162066490625492,0.13910696890334656,0.36605913041898985,1.6590986777889458,1.4715439316469219,3.0635416368637625,-0.6329467812141202
1.6596781967984544,154526.5741286206,19.747073940122227,0.7180591795761819,0.8871220820042911,1645.4534090228901,0.00040969481827746396,0.1970746532570893,0.3572785474517559,1.6596781967984544,1.3414624642254689,3.8728598683331996,0.38106720467204325
1.660322507249086,154792.74223080144,16.63345745983245,0.16574389774692766,1.0152849892767712,1408.0890748184083,0.0005979979879109266,0.12456525875471727,0.3619753946065288,1.660322507249086,1.3016146406045683,3.8726328956226843,0.5474302387431496
1.6604656500019852,154332.31802697654,19.995232103537184,0.5868016945769603,1.0799247875143907,1705.738265778823,0.0006638192890690148,0.15524828448553782,0.35404726921923946,1.6604656500019852,1.3214388647572521,3.9887428038955806,0.4327769204146398
1.6605310101130082,154165.11553090878,18.576279075999256,0.11831378652385421,1.228070365401294,1543.3704899557674,0.0006584702110163283,0.13113869585125482,0.36605913041898985,1.6605310101130082,1.4753931345034363,2.776743687272518,-0.7162802039471339
1.6612750561578782,154259.77978155433,19.322276748160974,0.5468820591403962,1.1426698092737226,1897.3968805245916,0.0007437394410989338,0.1948975188930104,0.3579955732478639,1.6612750561578782,1.3530572674407828,3.9137762068422908,0.3069277554243599
1.6624485637597095,153921.2432870437,18.014248808585876,0.4875309117731374,1.2320172562612235,2261.7069262672567,0.0007007462523104565,0.13803636380737527,0.356850237107737,1.6624485637597095,1.3461906401889328,3.9995260292665495,0.2886827406339849
1.6634099694764939,154922.9484920851,14.713465227272309,0.47608356397596785,1.2522691871712972,2082.8935230215848,0.0006179062623421392,0.11829185991444886,0.3766016175352743,1.6634099694764939,1.4657906880221767,3.2819656613900636,-0.49445354294218463
1.6645207984380874,154331.00204259812,19.076942191805813,0.7234573818777355,1.0859262397470968,1943.3500664514013,0.0007919558427944306,0.23849264161194772,0.36051997915634876,1.6645207984380874,1.3734385883385103,3.8358808293915483,0.24810617417170638
1.6651834452263117,153637.90778881672,15.283261742531549,0.7904145220843598,1.2202922014660944,1365.1201712764077,0.0005184816954560793,0.11436069155297388,0.36142390657710277,1.6651834452263117,1.3834294679041514,3.9332191559544794,0.15598442356000425
1.6659617732288527,154335.17094293743,16.09816700996669,0.7520470843420781,0.8148530775241343,1700.848912160557,0.0004913183023457713,0.1766833704829598,0.3653924043055248,1.6659617732288527,1.3844415549536353,3.7768647407809275,0.20923587890332923
1.666130466375702,154805.36852220996,19.516306723522952,0.76998326632014,0.920448938931175,1763.8370059675917,0.0007631729222441157,0.2449722944590883,0.36091884623708864,1.666130466375702,1.3455782251648154,3.796254660515181,0.40738166691482186
1.6669729741039834,154736.63366731114,19.621591836356135,0.25971253561559626,1.1366683304907077,1369.2650244010679,0.0007631090119408566,0.18324667865280744,0.35807296604288796,1.6669729741039834,1.3163079830940583,3.90164491420667,0.49771881532277734
1.6683936541983153,154613.62433760162,19.504302466500775,0.7859737561075999,1.0591868943305278,2274.442905274233,0.0006085036688162454,0.12145837457230707,0.3530519246877199,1.6683936541983153,1.2951452471571792,4.000747931581298,0.5991369787282507
1.668470589516918,153243.95267452233,19.003327307433835,0.19876221875813144,0.9087081618877875,1394.9098712120922,0.0006867465090774154,0.11964068876404493,0.35969379724825584,1.668470589516918,1.4979717799771795,2.4273073805397916,-0.8211063153801845
1.6687150527371468,154563.86704590195,19.446568544138792,0.647980130890052,1.1732365009372496,2003.4363140008797,0.0007617309390248312,0.2058229294334348,0.35891084737350676,1.6687150527371468,1.3424868983242233,3.9113897001704987,0.4065847046951435
